1.2701,-0.7379,-0.7239,0.8372,0.381,-0.6416,0.637,-0.7575,0.0465,-0.2985,0,0.0805,0.5393,-2.4892,-0.1337,2.4106,0.3153,-2.1015,-0.0387,0.7446,-0.3149,0.2939,-1.316,-0.4623,-0.4279,0.4915,-2.1726,-0.5812,0.6753,-1.081,0.6018,1.7884,0.6026,0.7452,0.5842,2.6144,-1.7815,-1.3716,-1.2834,-1.048,-0.7012,-1.0456,-0.3631,1.0807,-0.3836,0.3664,0.3682,0.2802,-0.9922,-1.2483,0.5441,0.3432,-0.4761,2.5681,-2.8461,-0.2924,2.7924,0.4176,-0.2899,0.0933,-1.2954,-0.3576,0.158,0.1898,-0.7709,-1.4101,3.802,0.5483,1.5594,-2.6388,-0.5347,1.1231,0.8077,-4.4864,0.5332,-1.3494,-1.7584,-1.5823,1.3079,-1.212,-0.243,0.31,-0.3299,-2.0531,-1.3055,0.0953,-0.1097,0.0218,1.7162,-0.9297,0.9614,0.3208,-1.7799,0.022,0.969,0.1829,0.055,1.415,-1.3682,-0.1124,0.0766,0.4958,0.438,-0.2126,-1.2777,-0.9588,0.1504,-1.5544,-0.3808,-0.6966,0.2959
-1.8018,-0.3695,-3.3044,1.5936,-4.0912,0.6137,-0.2246,-1.1411,-1.5727,-1.5818,0.0746,0,1.6729,-1.9833,-0.3811,-0.3527,-2.5789,0.1356,0.3468,-0.3729,0.6893,0.3763,1.3153,-0.7659,-0.3844,0.0089,-0.5434,-0.2272,-0.1769,-1.701,1.4378,-1.5989,0.2862,-0.3248,0.3078,-0.8759,0.2495,-3.9523,1.0076,0.6017,-0.7946,-0.4632,-0.2757,-0.7419,-0.2254,-0.0589,1.801,0.5213,-1.2927,-1.2044,-0.8078,0.2967,-0.0617,-0.3571,-0.3325,0.4468,-1.5546,2.0469,0.143,-1.493,-0.3455,-0.9436,-0.3254,-0.1544,-0.2742,-1.6151,1.8662,-0.9852,1.2323,-1.645,-0.9102,0.9181,-0.2186,-1.6174,-0.5262,1.1694,-1.1525,0.1026,0.6102,1.3849,0.1477,-0.3239,-0.0938,-0.9184,-0.7327,-0.8537,0.6191,-0.4363,-2.9366,-0.1918,-1.4615,-1.4686,2.4893,-0.4048,-1.1726,0.7426,-2.3333,-0.2702,-0.875,-1.371,-0.4298,-2.9412,-0.6212,1.4226,0.0,0.6891,0.2873,-1.1516,-0.8701,-0.9227,-1.2386
-1.0816,-0.3014,3.0062,1.0281,-2.6347,-0.5353,0.0951,1.345,-2.0525,-0.4527,-0.3954,-1.9375,0,-3.5938,-1.5212,-1.173,-2.4082,-0.9844,-0.1043,-0.7615,0.3971,2.8192,0.2317,-0.0082,0.1112,0.957,0.4025,-1.1349,-0.8224,0.3629,-0.5174,-1.2007,-0.6213,0.2421,0.0733,-1.648,0.1075,-0.7784,0.8652,-0.0716,4.0208,-0.029,1.9297,-0.7857,0.6878,-1.1899,-0.3965,0.5326,-0.6644,-2.15,-3.7757,-0.05,-0.0111,-1.4558,0.3472,0.6413,-0.1978,0.6052,3.5607,-1.839,0.5127,0.5266,0.5568,-1.9236,2.3469,-2.4065,-1.8498,0.1848,-1.4544,-1.985,-1.3123,-0.2131,0.4621,-4.0876,-0.9543,-1.2189,0.5333,0.5346,-1.1411,3.4714,-1.3216,2.6978,1.084,-0.612,-1.9118,-0.951,0.6659,-1.108,-0.1302,-1.1776,-0.4425,-0.5583,1.2289,-0.3914,-1.8218,-0.2762,-1.414,-0.4752,0.9784,-2.3857,-0.1253,0.6854,-0.4223,-0.0813,-0.5785,-1.444,-0.6113,0.3218,0.6302,-0.6446,-0.0235
-3.8515,-0.7595,-3.9878,-1.9243,-6.14,1.0708,0.147,-0.1846,-0.0549,-1.5898,1.2125,2.0275,2.5626,0,0.3067,-0.8714,-6.8848,-2.6247,-1.5472,-0.3958,0.8121,0.5292,0.8379,-2.6991,0.9493,-0.2066,-2.9986,-3.0834,2.7867,-3.8202,1.2737,-0.0756,-1.3829,-2.5553,2.132,-2.3052,-1.7224,-8.5307,0.9374,-2.4151,1.1929,-0.2157,0.1295,1.3957,-0.8961,-2.0902,1.5886,-1.1424,0.8711,-2.627,0.452,0.9196,-4.1091,-1.7486,-2.0279,-1.6268,2.0016,0.8682,-0.0097,-1.5149,-2.2173,-0.0292,-1.7402,-1.844,-1.2349,-4.0138,0.1741,-1.871,-1.5046,-4.6218,-1.1373,0.2564,0.7293,-4.911,-2.026,2.4214,-0.3308,0.645,-1.2659,-2.7201,-3.002,1.785,-0.7191,-2.8813,-0.4737,-2.3581,0.9754,0.0624,-4.3122,-1.5248,-0.9159,-4.6002,0.9421,-1.0738,0.2629,-2.4438,-0.6969,0.2386,-0.7216,-3.3404,-1.9463,-1.1694,-0.972,-9.24,-4.2815,-2.5707,0.1533,-2.7038,-2.7578,-3.0669,-1.6985
0.4367,2.0182,-0.8487,1.999,-1.8158,0.4535,-0.4909,-0.1856,-0.3415,1.1233,0.7996,-0.027,1.683,-1.1036,0,-1.3081,-0.2055,-0.1292,0.9569,0.4202,-0.1959,1.8821,1.8224,1.5813,0.9204,0.6049,0.4493,0.2685,0.1002,1.0357,0.3928,-0.569,2.0054,-0.1989,-0.4304,0.7538,1.9582,-0.3173,1.1587,3.3427,0.7405,1.0484,0.9332,0.4727,-1.0793,2.9416,-0.5262,0.0112,-0.693,-0.1784,-0.2725,0.6737,-0.7944,0.3404,-0.1055,-0.5015,-0.4311,-0.3136,3.318,-0.6606,0.8943,0.6278,0.9217,0.318,2.1846,-0.3744,-1.4769,0.0464,-0.8019,1.4403,-0.237,0.5159,-0.0756,-0.1864,0.944,-0.3305,0.8422,0.597,-0.0652,1.3854,-0.1975,1.3216,0.5968,-0.4185,-0.6774,0.3134,-0.1502,1.7093,-1.2405,1.4177,-1.0375,1.0427,2.1334,-0.5833,0.1955,1.3008,-1.7594,-0.2561,3.3095,-0.481,-0.0734,0.7064,0.9103,1.2038,2.0631,-0.2894,-1.6542,0.2436,2.2509,1.3026,0.4246
0.7575,-0.1086,-1.5248,0.3703,-4.7734,2.7911,-3.6251,-1.456,-1.3339,-1.173,-1.8917,0.2282,1.1913,0.4097,1.2404,0,-1.759,-2.3911,-0.9733,1.5933,1.2061,-0.5167,-1.6901,0.9932,-0.7528,0.5516,-1.6468,-0.6771,3.2579,0.5974,4.461,-1.2537,2.7679,-1.1145,1.0167,-3.4817,1.855,-0.3365,1.9919,-0.7591,-0.1394,3.0153,0.1351,1.0979,1.1105,-2.2135,0.2841,0.77,-1.67,-1.5424,-3.0342,2.6321,3.9287,2.0713,0.5416,-0.4508,2.3197,-0.3615,-1.0483,-1.9893,-1.5272,-0.9874,2.3241,-1.3466,0.5624,-1.0658,2.3239,1.4196,0.6531,-2.4863,-1.4176,0.2255,-0.6951,-0.4216,-0.3975,5.2012,-3.0311,0.7927,0.6869,0.499,-2.9887,-0.6005,-0.6997,-0.4646,1.5043,-2.2349,-0.4485,3.0772,-0.491,-3.0752,-1.5133,1.9101,3.4422,-0.3675,0.7027,-1.4213,-0.2001,-1.576,1.0293,-2.9004,-2.0194,-0.748,-3.2233,-3.9662,2.2676,0.5773,-0.2728,1.6589,1.0446,-2.0458,-0.7334
-3.0287,-0.1365,-3.5575,-2.2486,-0.6156,-1.5574,2.9785,-2.0114,9.1419,-1.6321,-0.9318,2.486,1.6602,6.8006,-0.5927,1.2603,0,3.1734,-2.3547,-2.4765,-0.818,-1.3934,4.8365,-3.2574,0.2382,-0.3031,0.9395,0.6351,-0.9078,-2.5183,1.8237,0.0939,0.3564,-1.1531,1.6467,0.7956,-2.6616,-6.0429,1.1265,-2.7839,-2.0339,-1.3004,-2.2616,4.5975,-1.3369,0.9269,1.8644,-0.0296,7.8491,-0.0619,6.6622,-0.6787,0.0071,1.7813,-1.9209,-1.1685,2.8771,7.4709,-2.0225,0.6137,-0.0155,-2.871,-3.7245,-1.911,-1.3992,-3.518,2.2304,-2.7068,-2.6109,-5.5397,-0.1682,1.7792,4.0182,-4.6304,-0.518,-0.1542,-1.7071,0.5185,-0.5889,-1.931,0.2558,-0.0947,-2.0287,-2.0285,-5.4209,-3.1217,-2.1569,-0.0785,-4.9562,-1.4198,4.1533,-8.7406,-2.5788,-0.7718,0.4969,-1.9138,2.3714,1.6745,2.6621,0.5374,0.3932,1.524,-1.8695,-2.7608,-1.7726,-1.0715,0.7443,-2.7589,-1.7325,-1.4596,-2.6141
0.5319,-1.4089,-5.25,-2.7905,-3.4108,0.8562,0.3209,-1.4296,0.3156,0.592,1.9279,-0.0106,0.9619,2.2545,0.3663,2.6502,-3.9677,0,0.6116,0.1394,-1.8513,0.4859,-0.5112,-2.1043,-0.923,1.293,0.1417,-3.0884,-0.9157,-2.1838,-2.2327,0.8443,-2.2675,-0.7169,-0.131,1.2937,-1.4996,-5.9502,-1.4911,-2.9048,-2.1745,-1.0057,0.9014,-1.8746,-0.2115,-0.9483,0.2383,0.1776,-1.1771,0.0274,0.3806,-1.2579,-0.4382,-1.7992,-0.6036,-0.7591,1.2335,-1.0441,-1.0506,2.1509,-1.1832,0.0286,-1.8149,-2.7981,-1.7729,-0.4827,3.2941,-3.7111,-0.9502,-2.3889,-0.7817,0.0594,0.0902,-0.638,-2.0351,0.0176,-1.5122,0.0074,0.0307,-1.7272,-1.1177,1.3411,0.0867,-2.1997,-0.1613,1.4577,-1.6279,-0.941,-2.3923,0.2683,0.3273,-3.9022,-2.1338,-0.7856,0.5317,-0.0646,1.0146,0.7307,-2.5989,0.215,1.1918,-0.7754,1.4345,-4.0583,-1.7727,-1.0583,0.5681,-0.168,-1.7077,0.9577,-0.5972
1.0613,0.8096,-0.7925,5.6204,1.8583,-2.6514,-0.8846,0.7717,0.7021,-0.8063,0.4444,-0.4664,0.1779,1.2495,-1.0216,0.9706,2.0627,-0.3965,0,-2.0516,-0.6158,1.8511,0.6215,0.2612,0.5005,-0.518,-0.7434,0.3089,-2.1298,0.1392,1.3048,-0.1084,-0.8425,1.6676,-1.5915,3.1046,0.6274,0.7547,-0.755,2.231,0.2107,0.0313,-0.2631,-1.287,-1.2229,1.8525,-0.2993,-0.3509,0.0634,-1.8138,0.343,0.3554,-1.3188,2.323,0.4414,1.1017,-0.2128,-0.6877,0.4725,-1.4107,-0.0293,-0.8689,0.2794,-0.3539,1.2227,-0.1987,2.3965,2.2896,-0.1991,-1.0984,0.0123,0.5462,-1.7592,1.3581,0.6189,-0.0501,0.4987,-0.9591,0.7496,-0.3346,0.3371,-1.1486,-0.7545,-0.9758,1.4089,-1.439,2.7966,-1.6202,0.8661,1.4271,2.3126,-1.2697,0.9144,-1.1398,-0.3854,1.8656,-0.3022,0.4956,3.2625,0.6644,-1.3238,0.0567,1.6733,1.8702,1.4421,0.0514,-2.2177,-1.3523,0.965,0.0642,-0.1628
0.1383,-0.7573,1.1595,-0.5838,2.0396,0.3534,1.305,0.192,0.2551,-0.0638,-0.649,-0.4863,0.5442,-1.3571,-0.4282,-2.0934,0.9079,-0.576,1.8382,0,1.0245,-0.1383,0.6717,0.8744,-0.9119,-1.1677,0.8262,2.2511,0.9483,1.1702,0.9108,-1.1934,1.7715,1.1609,-0.3091,0.3815,1.7541,1.5299,0.9654,1.8622,-1.0469,1.084,0.6686,-1.0108,-0.2,1.2742,0.7194,1.7337,-0.646,-0.2635,-2.1013,2.1574,0.334,0.8382,0.9185,1.1317,0.3218,0.6861,-0.066,-0.6884,1.2227,-0.0305,-1.1735,0.7568,0.0968,0.221,-2.2016,1.5809,1.5655,2.4116,1.1732,0.1609,-0.0521,-0.1548,2.0525,0.4127,1.8827,0.0136,0.7257,1.8826,1.4406,0.0729,0.5652,1.3397,0.374,-0.0464,1.5462,-0.7233,0.0762,-1.3936,-1.091,2.1046,0.1893,0.9907,-0.0874,-0.3823,-2.594,0.6885,1.154,-0.8892,0.2576,0.0706,-1.302,1.6103,0.8297,-0.3724,0.6754,0.2478,1.5943,-0.6805,1.3817
-0.9934,0.1784,-0.3359,1.99,-1.1548,-0.9128,1.0048,-0.4481,-1.4282,0.5969,0.6231,-0.7352,-0.348,-0.9618,-0.0223,-1.2036,0.6235,1.9522,0.5755,-1.5018,0,-1.2561,2.5757,0.3547,1.0538,-0.9374,1.7401,0.9527,0.4768,1.2173,3.0411,-0.0487,0.3871,-0.6555,2.2922,2.0957,1.6495,-1.1659,0.653,0.1138,1.8194,0.7937,0.2211,2.5688,-0.5816,-1.2856,1.993,-0.5224,4.2312,-1.084,0.875,0.6449,0.0219,-0.4187,-1.205,-0.332,-1.896,3.1228,-0.2892,-1.2723,0.1043,-1.2702,-3.1587,2.2614,1.5727,-1.903,-1.0692,-0.4434,-0.837,-0.8845,0.8347,0.4807,0.9371,-1.0551,0.386,-1.0245,0.2264,-0.3541,-0.0944,-1.0159,-0.8986,-0.896,-1.3138,1.4196,-1.6045,-1.3943,-0.3973,0.7267,0.4228,-4.6601,-0.7289,-1.7526,2.0274,1.0375,0.1738,-2.4222,0.1359,-0.4564,-0.4315,-1.2301,-0.1927,-0.61,-0.2952,0.0341,-0.7846,0.3575,0.6357,-0.9642,1.5611,-1.6988,0.3888
-1.2105,-0.7381,3.6787,0.4196,0.8171,1.7224,0.5928,0.8893,1.2938,0.1214,0.136,-0.6063,-2.6423,-1.0722,-1.89,0.5088,0.8286,-0.3162,-1.8881,-0.1269,1.2146,0,0.8875,1.0075,0.0106,0.0315,1.1043,1.2202,0.5622,0.9607,0.0718,0.2815,1.2785,2.2043,0.3641,0.3962,1.3498,-0.8905,1.0831,-0.6634,0.6963,0.8703,-1.7088,0.2665,1.3892,-1.8238,1.5978,0.4996,0.5127,1.1531,0.9809,1.6486,0.7688,1.4121,-0.0259,0.5823,0.3408,1.7511,-1.264,-0.433,1.1099,-0.2856,-0.9591,-0.5549,2.2062,-0.5857,1.5972,0.7986,1.2562,-0.7765,2.2599,0.2991,0.8851,-0.8034,0.3857,0.7449,1.773,0.7732,-0.1472,1.4915,-0.0808,0.7336,-1.0222,0.0878,-2.0729,-0.2879,-1.2835,1.322,-1.4861,-0.2963,1.2479,-1.1134,0.4164,2.1928,0.1131,-1.0493,-0.1436,0.6916,0.6559,-0.4335,0.3482,1.0457,-1.4466,-0.3292,0.6349,0.3907,-0.0756,0.7218,0.2873,-2.0015,-0.4587
-0.4607,-0.9313,-0.6002,0.2583,-3.4681,-2.5087,-0.3762,-2.2232,0.6578,-0.0008,1.2491,-1.3366,-0.3333,-1.0996,-1.9705,1.6326,-5.2993,0.53,-0.6317,-1.3369,-2.5738,-0.962,0,-0.1192,-1.7246,-0.637,1.3068,-4.4764,-0.0651,-0.2458,0.0566,0.3725,-1.3202,-0.2254,0.4435,1.6462,-0.1425,-7.3941,-1.0029,-0.5686,0.4202,0.2642,0.3226,-1.4041,-0.4199,-0.8262,1.1168,-0.2323,-0.5445,1.5478,1.2128,-0.9314,1.3449,-1.0174,0.55,-1.2775,-1.6507,0.2469,-1.4039,-0.2479,-0.9259,0.0204,-1.7443,-3.0174,-1.0829,-1.0877,2.1647,-1.1279,-0.7244,-2.865,-0.6182,0.1144,1.6462,-1.2678,-0.2903,0.0344,-0.9658,1.6051,-0.455,-0.0568,-1.8487,-0.7592,0.1026,1.5324,-0.9427,-0.5617,-1.5638,-0.5189,-3.4757,-1.5463,1.4117,-7.0463,-3.2566,0.1118,0.0092,-2.6632,-0.5729,-0.322,0.7663,-0.9024,1.267,-0.5476,1.0541,-4.6933,-0.2837,1.0079,1.2644,-1.4467,-0.0737,-1.2272,-1.0386
